timestamp,hr,spO2,activity
1576622631,87,60,1.17647058823529
1576622632,88,60,2.74509803921569
1576622633,89,60,3.13725490196078
1576622634,90,60,1.17647058823529
1576622635,91,60,1.56862745098039
1576622636,91,60,1.56862745098039
1576622637,91,60,1.17647058823529
1576622638,91,60,0.784313725490196
1576622639,89,60,0.784313725490196
1576622640,88,60,2.35294117647059
1576622641,86,60,1.17647058823529
1576622642,85,60,0.784313725490196
1576622643,84,60,0.784313725490196
1576622644,83,60,0.784313725490196
1576622645,83,60,0.784313725490196
1576622646,83,60,0.784313725490196
1576622647,82,60,0.784313725490196
1576622648,82,60,0.784313725490196
1576622649,81,60,0.784313725490196
1576622650,80,60,0.784313725490196
1576622651,79,60,0.784313725490196
1576622652,78,60,0.784313725490196
1576622653,78,60,0.784313725490196
1576622654,77,60,0.784313725490196
1576622655,77,60,0.784313725490196
1576622656,76,60,0.784313725490196
1576622657,77,60,0.784313725490196
1576622658,76,60,0.784313725490196
1576622659,76,60,0.784313725490196
1576622660,76,60,0.784313725490196
1576622661,76,60,0.784313725490196
1576622662,76,60,0.784313725490196
1576622663,76,60,0.784313725490196
1576622664,76,60,0.784313725490196
1576622665,75,60,0.784313725490196
1576622666,75,60,1.17647058823529
1576622667,75,60,1.56862745098039
1576622668,75,60,1.17647058823529
1576622669,75,60,1.17647058823529
1576622670,75,60,1.56862745098039
1576622671,76,60,1.96078431372549
1576622672,77,60,1.56862745098039
1576622673,77,60,1.17647058823529
1576622674,79,60,1.56862745098039
1576622675,79,60,1.56862745098039
1576622676,79,60,2.35294117647059
1576622677,81,60,0.784313725490196
1576622678,82,60,0.784313725490196
1576622679,83,60,0.784313725490196
1576622680,84,60,0.784313725490196
1576622681,83,60,0.784313725490196
1576622682,82,60,0.784313725490196
1576622683,80,60,0.784313725490196
1576622684,78,60,0.784313725490196
1576622685,76,60,0.784313725490196
1576622686,74,60,0.784313725490196
1576622687,72,60,0.784313725490196
1576622688,72,60,0.784313725490196
1576622689,71,60,0.784313725490196
1576622690,69,60,0.784313725490196
1576622691,68,60,0.784313725490196
1576622692,67,60,0.784313725490196
1576622693,67,60,0.784313725490196
1576622694,67,60,0.784313725490196
1576622695,67,60,0.784313725490196
1576622696,67,60,0.784313725490196
1576622697,67,60,0.784313725490196
1576622698,68,60,0.784313725490196
1576622699,68,60,0.784313725490196
1576622700,69,60,0.784313725490196
1576622701,69,60,0.784313725490196
1576622702,69,60,0.784313725490196
1576622703,69,60,0.784313725490196
1576622704,69,60,0.784313725490196
1576622705,69,60,0.784313725490196
1576622706,69,60,0.784313725490196
1576622707,70,60,0.784313725490196
1576622708,70,60,0.784313725490196
1576622709,70,60,0.784313725490196
1576622710,70,60,0.784313725490196
1576622711,70,60,0.784313725490196
1576622712,70,60,0.784313725490196
1576622713,71,60,0.784313725490196
1576622714,71,60,0.784313725490196
1576622715,71,60,0.784313725490196
1576622716,71,60,0.784313725490196
1576622717,71,60,0.784313725490196
1576622718,71,60,1.56862745098039
1576622719,71,60,1.56862745098039
1576622720,71,60,2.35294117647059
1576622721,72,60,1.17647058823529
1576622722,73,60,1.56862745098039
1576622723,74,60,0.784313725490196
1576622724,76,60,0.784313725490196
1576622725,76,60,0.784313725490196
1576622726,77,60,0.784313725490196
1576622727,76,60,0.784313725490196
1576622728,76,60,0.784313725490196
1576622729,75,60,0.784313725490196
1576622730,75,60,0.784313725490196
1576622731,74,60,0.784313725490196
1576622732,73,60,0.784313725490196
1576622733,72,60,0.784313725490196
1576622734,71,60,0.784313725490196
1576622735,71,60,0.784313725490196
1576622736,71,60,0.784313725490196
1576622737,71,60,0.784313725490196
1576622738,71,60,0.784313725490196
1576622739,70,60,0.784313725490196
1576622740,70,60,0.784313725490196
1576622741,69,60,0.784313725490196
1576622742,68,60,0.784313725490196
1576622743,68,60,0.784313725490196
1576622744,68,60,0.784313725490196
1576622745,69,60,0.784313725490196
1576622746,68,60,0.784313725490196
1576622747,68,60,0.784313725490196
1576622748,69,60,0.784313725490196
1576622749,69,60,0.784313725490196
1576622750,68,60,0.784313725490196
1576622751,69,60,0.784313725490196
1576622752,68,60,0.784313725490196
1576622753,68,60,0.784313725490196
1576622754,68,60,0.784313725490196
1576622755,68,60,0.784313725490196
1576622756,68,60,0.784313725490196
1576622757,68,60,0.784313725490196
1576622758,68,60,0.784313725490196
1576622759,68,60,0.784313725490196
1576622760,68,60,0.784313725490196
1576622761,69,60,0.784313725490196
1576622762,69,60,0.784313725490196
1576622763,68,60,0.784313725490196
1576622764,69,60,0.784313725490196
1576622765,68,60,0.784313725490196
1576622766,68,60,0.784313725490196
1576622767,69,60,0.784313725490196
1576622768,69,60,0.784313725490196
1576622769,69,60,0.784313725490196
1576622770,69,60,0.784313725490196
1576622771,70,60,0.784313725490196
1576622772,69,60,0.784313725490196
1576622773,69,60,0.784313725490196
1576622774,70,60,0.784313725490196
1576622775,70,60,0.784313725490196
1576622776,69,60,0.784313725490196
1576622777,70,60,0.784313725490196
1576622778,70,60,0.784313725490196
1576622779,70,60,0.784313725490196
1576622780,69,60,0.784313725490196
1576622781,70,60,0.784313725490196
1576622782,69,60,0.784313725490196
1576622783,69,60,0.784313725490196
1576622784,70,60,0.784313725490196
1576622785,70,60,0.784313725490196
1576622786,70,60,0.784313725490196
1576622787,70,60,0.784313725490196
1576622788,70,60,0.784313725490196
1576622789,70,60,0.784313725490196
1576622790,70,60,0.784313725490196
1576622791,70,60,0.784313725490196
1576622792,70,60,0.784313725490196
1576622793,70,60,0.784313725490196
1576622794,70,60,0.784313725490196
1576622795,70,60,0.784313725490196
1576622796,70,60,0.784313725490196
1576622797,70,60,0.784313725490196
1576622798,70,60,0.784313725490196
1576622799,70,60,0.784313725490196
1576622800,70,60,1.17647058823529
1576622801,70,60,1.17647058823529
1576622802,70,60,1.56862745098039
1576622803,70,60,1.17647058823529
1576622804,70,60,1.17647058823529
1576622805,71,60,1.96078431372549
1576622806,72,60,1.56862745098039
1576622807,73,60,2.35294117647059
1576622808,74,60,2.74509803921569
1576622809,75,60,3.13725490196078
1576622810,76,60,2.74509803921569
1576622811,77,60,2.74509803921569
1576622812,76,60,3.52941176470588
1576622813,75,60,2.35294117647059
1576622814,74,60,1.96078431372549
1576622815,73,60,1.17647058823529
1576622816,73,60,2.74509803921569
1576622817,72,60,1.17647058823529
1576622818,72,60,3.13725490196078
1576622819,71,60,0.784313725490196
1576622820,72,60,1.56862745098039
1576622821,73,60,1.17647058823529
1576622822,74,60,1.17647058823529
1576622823,75,60,1.17647058823529
1576622824,75,60,1.17647058823529
1576622825,75,60,1.17647058823529
1576622826,75,60,1.56862745098039
1576622827,74,60,1.56862745098039
1576622828,73,60,2.35294117647059
1576622829,73,60,1.17647058823529
1576622830,73,60,0.784313725490196
1576622831,72,60,0.784313725490196
1576622832,72,60,1.17647058823529
1576622833,72,60,1.56862745098039
1576622834,73,60,1.96078431372549
1576622835,72,60,1.17647058823529
1576622836,73,60,1.17647058823529
1576622837,73,60,1.17647058823529
1576622838,73,60,1.56862745098039
1576622839,73,60,1.56862745098039
1576622840,73,60,1.17647058823529
1576622841,74,60,1.56862745098039
1576622842,73,60,2.35294117647059
1576622843,74,60,2.35294117647059
1576622844,76,60,2.35294117647059
1576622845,76,60,2.35294117647059
1576622846,76,60,1.96078431372549
1576622847,76,60,2.35294117647059
1576622848,75,60,3.13725490196078
1576622849,74,60,2.35294117647059
1576622850,73,60,1.56862745098039
1576622851,73,60,1.56862745098039
1576622852,73,60,1.56862745098039
1576622853,73,60,1.96078431372549
1576622854,73,60,1.96078431372549
1576622855,74,60,3.52941176470588
1576622856,76,60,2.35294117647059
1576622857,77,60,1.56862745098039
1576622858,78,60,1.56862745098039
1576622859,79,60,1.56862745098039
1576622860,78,60,1.56862745098039
1576622861,78,60,1.56862745098039
1576622862,77,60,3.52941176470588
1576622863,76,60,3.52941176470588
1576622864,75,60,2.74509803921569
1576622865,74,60,2.74509803921569
1576622866,74,60,3.13725490196078
1576622867,74,60,10.5882352941176
1576622868,77,60,1.96078431372549
1576622869,78,60,2.35294117647059
1576622870,82,60,1.96078431372549
1576622871,82,60,2.74509803921569
1576622872,81,60,3.52941176470588
1576622873,82,60,1.56862745098039
1576622874,83,60,1.17647058823529
1576622875,84,60,1.17647058823529
1576622876,85,60,1.17647058823529
1576622877,85,60,2.35294117647059
1576622878,84,60,2.35294117647059
1576622879,82,60,1.17647058823529
1576622880,80,60,1.17647058823529
1576622881,79,60,1.56862745098039
1576622882,78,60,1.17647058823529
1576622883,77,60,1.96078431372549
1576622884,76,60,1.56862745098039
1576622885,74,60,1.96078431372549
1576622886,72,60,2.74509803921569
1576622887,72,60,0.784313725490196
1576622888,71,60,0.784313725490196
1576622889,71,60,0.784313725490196
1576622890,71,60,0.784313725490196
1576622891,70,60,0.784313725490196
1576622892,70,60,0.784313725490196
1576622893,70,60,0.784313725490196
1576622894,69,60,0.784313725490196
1576622895,69,60,0.784313725490196
1576622896,69,60,1.17647058823529
1576622897,69,60,1.17647058823529
1576622898,69,60,1.56862745098039
1576622899,69,60,1.17647058823529
1576622900,70,60,1.17647058823529
1576622901,70,60,0.784313725490196
1576622902,71,60,1.17647058823529
1576622903,73,60,1.17647058823529
1576622904,74,60,1.17647058823529
1576622905,75,60,0.784313725490196
1576622906,75,60,0.784313725490196
1576622907,76,60,0.784313725490196
1576622908,76,60,0.784313725490196
1576622909,75,60,0.784313725490196
1576622910,74,60,1.17647058823529
1576622911,73,60,1.17647058823529
1576622912,72,60,1.17647058823529
1576622913,71,60,0.784313725490196
1576622914,69,60,0.784313725490196
1576622915,69,60,1.17647058823529
1576622916,69,60,1.17647058823529
1576622917,69,60,1.17647058823529
1576622918,70,60,0.784313725490196
1576622919,71,60,0.784313725490196
1576622920,71,60,0.784313725490196
1576622921,72,60,0.784313725490196
1576622922,72,60,0.784313725490196
1576622923,71,60,0.784313725490196
1576622924,71,60,0.784313725490196
1576622925,70,60,0.784313725490196
1576622926,69,60,0.784313725490196
1576622927,69,60,0.784313725490196
1576622928,68,60,0.784313725490196
1576622929,68,60,0.784313725490196
1576622930,68,60,0.784313725490196
1576622931,68,60,0.784313725490196
1576622932,68,60,0.784313725490196
1576622933,68,60,0.784313725490196
1576622934,69,60,0.784313725490196
1576622935,69,60,0.784313725490196
1576622936,68,60,0.784313725490196
1576622937,68,60,0.784313725490196
1576622938,69,60,0.784313725490196
1576622939,68,60,0.784313725490196
1576622940,68,60,0.784313725490196
1576622941,68,60,0.784313725490196
1576622942,68,60,0.784313725490196
1576622943,68,60,0.784313725490196
1576622944,68,60,0.784313725490196
1576622945,69,60,0.784313725490196
1576622946,69,60,0.784313725490196
1576622947,69,60,0.784313725490196
1576622948,69,60,0.784313725490196
1576622949,69,60,0.784313725490196
1576622950,69,60,0.784313725490196
1576622951,69,60,0.784313725490196
1576622952,69,60,0.784313725490196
1576622953,68,60,0.784313725490196
1576622954,68,60,0.784313725490196
1576622955,68,60,0.784313725490196
1576622956,68,60,0.784313725490196
1576622957,67,60,0.784313725490196
1576622958,68,60,0.784313725490196
1576622959,68,60,1.96078431372549
1576622960,67,60,3.13725490196078
1576622961,67,60,2.35294117647059
1576622962,68,60,2.74509803921569
1576622963,68,60,2.74509803921569
1576622964,70,60,0.784313725490196
1576622965,71,60,0.784313725490196
1576622966,71,60,0.784313725490196
1576622967,71,60,0.784313725490196
1576622968,71,60,0.784313725490196
1576622969,70,60,0.784313725490196
1576622970,69,60,0.784313725490196
1576622971,69,60,0.784313725490196
1576622972,69,60,0.784313725490196
1576622973,70,60,1.17647058823529
1576622974,70,60,1.96078431372549
1576622975,71,60,1.17647058823529
1576622976,72,60,1.17647058823529
1576622977,73,60,1.56862745098039
1576622978,74,60,1.17647058823529
1576622979,75,60,1.17647058823529
1576622980,75,60,0.784313725490196
1576622981,76,60,0.784313725490196
1576622982,76,60,1.17647058823529
1576622983,77,60,1.17647058823529
1576622984,78,60,1.56862745098039
1576622985,78,60,2.74509803921569
1576622986,77,60,1.17647058823529
1576622987,78,60,0.784313725490196
1576622988,78,60,1.17647058823529
1576622989,78,60,0.784313725490196
1576622990,78,60,1.17647058823529
1576622991,78,60,1.17647058823529
1576622992,79,60,0.784313725490196
1576622993,80,60,0.784313725490196
1576622994,80,60,0.784313725490196
1576622995,80,60,0.784313725490196
1576622996,80,60,0.784313725490196
1576622997,78,60,0.784313725490196
1576622998,77,60,0.784313725490196
1576622999,76,60,0.784313725490196
1576623000,74,60,0.784313725490196
1576623001,73,60,0.784313725490196
1576623002,72,60,0.784313725490196
1576623003,71,60,0.784313725490196
1576623004,71,60,0.784313725490196
1576623005,71,60,0.784313725490196
1576623006,71,60,0.784313725490196
1576623007,71,60,0.784313725490196
1576623008,71,60,0.784313725490196
1576623009,71,60,0.784313725490196
1576623010,71,60,0.784313725490196
1576623011,71,60,0.784313725490196
1576623012,71,60,0.784313725490196
1576623013,71,60,0.784313725490196
1576623014,71,60,0.784313725490196
1576623015,71,60,0.784313725490196
1576623016,71,60,0.784313725490196
1576623017,71,60,0.784313725490196
1576623018,71,60,0.784313725490196
1576623019,71,60,0.784313725490196
1576623020,71,60,0.784313725490196
1576623021,71,60,0.784313725490196
1576623022,71,60,0.784313725490196
1576623023,70,60,0.784313725490196
1576623024,70,60,0.784313725490196
1576623025,71,60,0.784313725490196
1576623026,71,60,0.784313725490196
1576623027,71,60,0.784313725490196
1576623028,71,60,0.784313725490196
1576623029,71,60,0.784313725490196
1576623030,71,60,0.784313725490196
1576623031,72,60,0.784313725490196
1576623032,72,60,0.784313725490196
1576623033,71,60,0.784313725490196
1576623034,72,60,0.784313725490196
1576623035,72,60,0.784313725490196
1576623036,71,60,0.784313725490196
1576623037,71,60,0.784313725490196
1576623038,71,60,0.784313725490196
1576623039,71,60,0.784313725490196
1576623040,71,60,0.784313725490196
1576623041,72,60,0.784313725490196
1576623042,72,60,0.784313725490196
1576623043,72,60,1.17647058823529
1576623044,73,60,0.784313725490196
1576623045,75,60,0.784313725490196
1576623046,76,60,0.784313725490196
1576623047,77,60,0.784313725490196
1576623048,78,60,0.784313725490196
1576623049,78,60,0.784313725490196
1576623050,78,60,0.784313725490196
1576623051,78,60,0.784313725490196
1576623052,76,60,0.784313725490196
1576623053,75,60,0.784313725490196
1576623054,74,60,0.784313725490196
1576623055,73,60,0.784313725490196
1576623056,72,60,0.784313725490196
1576623057,71,60,0.784313725490196
1576623058,71,60,0.784313725490196
1576623059,70,60,0.784313725490196
1576623060,70,60,0.784313725490196
1576623061,70,60,0.784313725490196
1576623062,70,60,0.784313725490196
1576623063,70,60,0.784313725490196
1576623064,69,60,0.784313725490196
1576623065,69,60,0.784313725490196
1576623066,69,60,0.784313725490196
1576623067,69,60,0.784313725490196
1576623068,69,60,0.784313725490196
1576623069,69,60,0.784313725490196
1576623070,69,60,0.784313725490196
1576623071,69,60,0.784313725490196
1576623072,69,60,0.784313725490196
1576623073,69,60,0.784313725490196
1576623074,69,60,0.784313725490196
1576623075,69,60,0.784313725490196
1576623076,69,60,0.784313725490196
1576623077,69,60,0.784313725490196
1576623078,70,60,0.784313725490196
1576623079,70,60,0.784313725490196
1576623080,69,60,0.784313725490196
1576623081,70,60,0.784313725490196
1576623082,70,60,0.784313725490196
1576623083,70,60,0.784313725490196
1576623084,70,60,1.17647058823529
1576623085,71,60,0.784313725490196
1576623086,71,60,0.784313725490196
1576623087,71,60,0.784313725490196
1576623088,72,60,0.784313725490196
1576623089,72,60,0.784313725490196
1576623090,73,60,0.784313725490196
1576623091,73,60,0.784313725490196
1576623092,73,60,0.784313725490196
1576623093,72,60,0.784313725490196
1576623094,72,60,0.784313725490196
1576623095,71,60,0.784313725490196
1576623096,71,60,0.784313725490196
1576623097,70,60,0.784313725490196
1576623098,71,60,0.784313725490196
1576623099,71,60,0.784313725490196
1576623100,70,60,0.784313725490196
1576623101,70,60,0.784313725490196
1576623102,70,60,0.784313725490196
1576623103,70,60,0.784313725490196
1576623104,70,60,0.784313725490196
1576623105,70,60,0.784313725490196
1576623106,70,60,0.784313725490196
1576623107,69,60,0.784313725490196
1576623108,69,60,0.784313725490196
1576623109,69,60,0.784313725490196
1576623110,69,60,0.784313725490196
1576623111,69,60,1.17647058823529
1576623112,70,60,1.17647058823529
1576623113,71,60,0.784313725490196
1576623114,71,60,0.784313725490196
1576623115,71,60,0.784313725490196
1576623116,71,60,0.784313725490196
1576623117,71,60,0.784313725490196
1576623118,71,60,0.784313725490196
1576623119,71,60,0.784313725490196
1576623120,71,60,0.784313725490196
1576623121,71,60,0.784313725490196
1576623122,70,60,0.784313725490196
1576623123,70,60,0.784313725490196
1576623124,69,60,0.784313725490196
1576623125,69,60,0.784313725490196
1576623126,68,60,0.784313725490196
1576623127,68,60,0.784313725490196
1576623128,68,60,0.784313725490196
1576623129,68,60,0.784313725490196
1576623130,68,60,0.784313725490196
1576623131,68,60,0.784313725490196
1576623132,68,60,0.784313725490196
1576623133,69,60,0.784313725490196
1576623134,69,60,0.784313725490196
1576623135,69,60,0.784313725490196
1576623136,69,60,0.784313725490196
1576623137,69,60,0.784313725490196
1576623138,69,60,0.784313725490196
1576623139,69,60,0.784313725490196
1576623140,69,60,0.784313725490196
1576623141,70,60,0.784313725490196
1576623142,70,60,0.784313725490196
1576623143,70,60,0.784313725490196
1576623144,70,60,0.784313725490196
1576623145,70,60,0.784313725490196
1576623146,70,60,0.784313725490196
1576623147,70,60,0.784313725490196
1576623148,70,60,0.784313725490196
1576623149,71,60,0.784313725490196
1576623150,70,60,0.784313725490196
1576623151,71,60,0.784313725490196
1576623152,71,60,0.784313725490196
1576623153,71,60,0.784313725490196
1576623154,71,60,0.784313725490196
1576623155,71,60,0.784313725490196
1576623156,71,60,0.784313725490196
1576623157,71,60,0.784313725490196
1576623158,71,60,0.784313725490196
1576623159,71,60,0.784313725490196
1576623160,71,60,0.784313725490196
1576623161,71,60,0.784313725490196
1576623162,71,60,0.784313725490196
1576623163,71,60,0.784313725490196
1576623164,71,60,0.784313725490196
1576623165,71,60,0.784313725490196
1576623166,71,60,0.784313725490196
1576623167,71,60,0.784313725490196
1576623168,70,60,0.784313725490196
1576623169,71,60,0.784313725490196
1576623170,71,60,0.784313725490196
1576623171,71,60,0.784313725490196
1576623172,71,60,0.784313725490196
1576623173,71,60,0.784313725490196
1576623174,71,60,0.784313725490196
1576623175,71,60,0.784313725490196
1576623176,71,60,0.784313725490196
1576623177,71,60,0.784313725490196
1576623178,70,60,0.784313725490196
1576623179,70,60,0.784313725490196
1576623180,70,60,0.784313725490196
1576623181,70,60,0.784313725490196
1576623182,70,60,0.784313725490196
1576623183,70,60,0.784313725490196
1576623184,70,60,0.784313725490196
1576623185,70,60,0.784313725490196
1576623186,70,60,0.784313725490196
1576623187,70,60,0.784313725490196
1576623188,71,60,0.784313725490196
1576623189,71,60,0.784313725490196
1576623190,71,60,0.784313725490196
1576623191,71,60,0.784313725490196
1576623192,71,60,0.784313725490196
1576623193,71,60,0.784313725490196
1576623194,71,60,0.784313725490196
