timestamp,hr,spO2,activity
1570016158,0,60,3.13725490196078
1570016159,0,60,5.09803921568627
1570016160,0,60,12.9411764705882
1570016161,0,60,14.1176470588235
1570016162,0,60,5.88235294117647
1570016163,0,60,2.74509803921569
1570016164,0,60,1.56862745098039
1570016165,0,60,1.17647058823529
1570016166,0,60,1.17647058823529
1570016167,0,60,1.17647058823529
1570016168,0,60,1.17647058823529
1570016169,0,60,1.17647058823529
1570016170,0,60,1.17647058823529
1570016171,0,60,0.784313725490196
1570016172,0,60,1.17647058823529
1570016173,0,60,2.74509803921569
1570016174,0,60,3.13725490196078
1570016175,0,60,1.17647058823529
1570016176,0,60,1.17647058823529
1570016177,0,60,1.17647058823529
1570016178,0,60,1.17647058823529
1570016179,0,60,0.784313725490196
1570016180,0,60,4.70588235294118
1570016181,82,60,1.96078431372549
1570016182,82,60,7.45098039215686
1570016183,82,60,1.56862745098039
1570016184,82,60,1.56862745098039
1570016185,83,60,4.31372549019608
1570016186,83,60,3.52941176470588
1570016187,84,60,3.52941176470588
1570016188,84,60,2.35294117647059
1570016189,84,60,1.96078431372549
1570016190,84,60,5.49019607843137
1570016191,85,60,5.49019607843137
1570016192,86,60,5.88235294117647
1570016193,86,60,7.05882352941176
1570016194,86,60,7.05882352941176
1570016195,87,60,3.92156862745098
1570016196,88,60,3.52941176470588
1570016197,89,60,4.31372549019608
1570016198,91,60,3.52941176470588
1570016199,92,60,1.96078431372549
1570016200,92,60,2.74509803921569
1570016201,92,60,2.74509803921569
1570016202,90,60,2.74509803921569
1570016203,90,60,2.74509803921569
1570016204,90,60,4.31372549019608
1570016205,90,60,2.74509803921569
1570016206,89,60,1.56862745098039
1570016207,89,60,2.74509803921569
1570016208,89,60,2.35294117647059
1570016209,89,60,3.92156862745098
1570016210,89,60,2.74509803921569
1570016211,89,60,6.66666666666667
1570016212,89,60,4.31372549019608
1570016213,89,60,3.13725490196078
1570016214,89,60,2.74509803921569
1570016215,89,60,1.56862745098039
1570016216,89,60,1.96078431372549
1570016217,89,60,3.13725490196078
1570016218,90,60,3.92156862745098
1570016219,89,60,1.96078431372549
1570016220,89,60,2.74509803921569
1570016221,88,60,1.17647058823529
1570016222,88,60,1.17647058823529
1570016223,88,60,0.784313725490196
1570016224,88,60,0.784313725490196
1570016225,88,60,0.784313725490196
1570016226,88,60,0.784313725490196
1570016227,87,60,0.784313725490196
1570016228,86,60,1.17647058823529
1570016229,85,60,0.784313725490196
1570016230,84,60,1.17647058823529
1570016231,83,60,1.17647058823529
1570016232,83,60,1.17647058823529
1570016233,83,60,1.17647058823529
1570016234,88,60,1.17647058823529
1570016235,92,60,1.17647058823529
1570016236,93,60,1.17647058823529
1570016237,92,60,1.17647058823529
1570016238,91,60,1.17647058823529
1570016239,90,60,1.17647058823529
1570016240,89,60,1.17647058823529
1570016241,88,60,0.784313725490196
1570016242,87,60,0.784313725490196
1570016243,87,60,0.784313725490196
1570016244,87,60,0.784313725490196
1570016245,87,60,0.784313725490196
1570016246,85,60,0.784313725490196
1570016247,82,60,1.17647058823529
1570016248,81,60,1.17647058823529
1570016249,79,60,1.17647058823529
1570016250,79,60,0.784313725490196
1570016251,77,60,2.35294117647059
1570016252,80,60,1.17647058823529
1570016253,86,60,1.17647058823529
1570016254,86,60,1.56862745098039
1570016255,86,60,1.17647058823529
1570016256,86,60,1.96078431372549
1570016257,85,60,2.74509803921569
1570016258,85,60,1.17647058823529
1570016259,86,60,1.17647058823529
1570016260,86,60,0.784313725490196
1570016261,85,60,0.784313725490196
1570016262,85,60,0.784313725490196
1570016263,82,60,0.784313725490196
1570016264,83,60,0.784313725490196
1570016265,84,60,0.784313725490196
1570016266,85,60,0.784313725490196
1570016267,85,60,1.17647058823529
1570016268,82,60,0.784313725490196
1570016269,81,60,0.784313725490196
1570016270,85,60,0.784313725490196
1570016271,87,60,0.784313725490196
1570016272,88,60,0.784313725490196
1570016273,86,60,0.784313725490196
1570016274,86,60,1.17647058823529
1570016275,86,60,1.56862745098039
1570016276,85,60,2.74509803921569
1570016277,84,60,1.56862745098039
1570016278,83,60,1.17647058823529
1570016279,84,60,2.35294117647059
1570016280,85,60,2.74509803921569
1570016281,85,60,1.56862745098039
1570016282,85,60,1.17647058823529
1570016283,86,60,1.17647058823529
1570016284,87,60,1.17647058823529
1570016285,87,60,1.17647058823529
1570016286,87,60,1.17647058823529
1570016287,82,60,1.17647058823529
1570016288,86,60,2.74509803921569
1570016289,86,60,2.35294117647059
1570016290,85,60,1.96078431372549
1570016291,85,60,1.17647058823529
1570016292,85,60,0.784313725490196
1570016293,90,60,0.784313725490196
1570016294,91,60,1.17647058823529
1570016295,92,60,1.17647058823529
1570016296,93,60,1.17647058823529
1570016297,93,60,0.784313725490196
1570016298,91,60,1.17647058823529
1570016299,89,60,0.784313725490196
1570016300,86,60,0.784313725490196
1570016301,85,60,0.784313725490196
1570016302,84,60,0.784313725490196
1570016303,81,60,0.784313725490196
1570016304,80,60,0.784313725490196
1570016305,80,60,1.17647058823529
1570016306,81,60,1.56862745098039
1570016307,82,60,1.56862745098039
1570016308,81,60,1.17647058823529
1570016309,81,60,1.17647058823529
1570016310,81,60,1.17647058823529
1570016311,82,60,0.784313725490196
1570016312,82,60,0.784313725490196
1570016313,84,60,0.784313725490196
1570016314,84,60,0.784313725490196
1570016315,86,60,1.96078431372549
1570016316,86,60,3.52941176470588
1570016317,86,60,2.35294117647059
1570016318,84,60,1.17647058823529
1570016319,87,60,1.17647058823529
1570016320,88,60,0.784313725490196
1570016321,91,60,0.784313725490196
1570016322,90,60,0.784313725490196
1570016323,87,60,0.784313725490196
1570016324,83,60,0.784313725490196
1570016325,83,60,1.17647058823529
1570016326,81,60,1.17647058823529
1570016327,80,60,1.17647058823529
1570016328,77,60,1.17647058823529
1570016329,73,60,0.784313725490196
1570016330,71,60,0.784313725490196
1570016331,72,60,0.784313725490196
1570016332,75,60,1.17647058823529
1570016333,75,60,1.17647058823529
1570016334,77,60,1.17647058823529
1570016335,76,60,1.17647058823529
1570016336,76,60,0.784313725490196
1570016337,76,60,1.17647058823529
1570016338,77,60,1.17647058823529
1570016339,77,60,1.17647058823529
1570016340,77,60,1.17647058823529
1570016341,79,60,1.17647058823529
1570016342,80,60,0.784313725490196
1570016343,79,60,0.784313725490196
1570016344,79,60,0.784313725490196
1570016345,79,60,0.784313725490196
1570016346,79,60,0.784313725490196
1570016347,79,60,0.784313725490196
1570016348,77,60,0.784313725490196
1570016349,75,60,0.784313725490196
1570016350,75,60,1.17647058823529
1570016351,76,60,0.784313725490196
1570016352,76,60,0.784313725490196
1570016353,77,60,1.17647058823529
1570016354,77,60,2.35294117647059
1570016355,77,60,6.66666666666667
1570016356,77,60,0.784313725490196
1570016357,77,60,1.17647058823529
1570016358,78,60,1.56862745098039
1570016359,78,60,1.17647058823529
1570016360,79,60,1.17647058823529
1570016361,80,60,1.17647058823529
1570016362,80,60,0.784313725490196
1570016363,80,60,0.784313725490196
1570016364,80,60,0.784313725490196
1570016365,86,60,0.784313725490196
1570016366,87,60,0.784313725490196
1570016367,87,60,0.784313725490196
1570016368,86,60,0.784313725490196
1570016369,85,60,0.784313725490196
1570016370,83,60,0.784313725490196
1570016371,81,60,0.784313725490196
1570016372,79,60,0.784313725490196
1570016373,79,60,1.17647058823529
1570016374,80,60,0.784313725490196
1570016375,83,60,0.784313725490196
1570016376,84,60,1.17647058823529
1570016377,83,60,1.17647058823529
1570016378,84,60,0.784313725490196
1570016379,82,60,1.17647058823529
1570016380,81,60,1.17647058823529
1570016381,80,60,0.784313725490196
1570016382,74,60,0.784313725490196
1570016383,72,60,0.784313725490196
1570016384,72,60,0.784313725490196
1570016385,78,60,0.784313725490196
1570016386,79,60,1.17647058823529
1570016387,80,60,0.784313725490196
1570016388,78,60,0.784313725490196
1570016389,79,60,0.784313725490196
1570016390,79,60,1.17647058823529
1570016391,80,60,0.784313725490196
1570016392,80,60,0.784313725490196
1570016393,80,60,0.784313725490196
1570016394,79,60,0.784313725490196
1570016395,84,60,1.17647058823529
1570016396,82,60,1.17647058823529
1570016397,84,60,2.74509803921569
1570016398,83,60,1.96078431372549
1570016399,85,60,1.96078431372549
1570016400,84,60,1.17647058823529
1570016401,84,60,1.96078431372549
1570016402,79,60,1.56862745098039
1570016403,76,60,1.17647058823529
1570016404,78,60,1.17647058823529
1570016405,75,60,0.784313725490196
1570016406,75,60,0.784313725490196
1570016407,83,60,0.784313725490196
1570016408,81,60,0.784313725490196
1570016409,81,60,1.17647058823529
1570016410,77,60,1.96078431372549
1570016411,75,60,1.17647058823529
1570016412,74,60,1.17647058823529
1570016413,72,60,1.17647058823529
1570016414,73,60,1.17647058823529
1570016415,74,60,1.17647058823529
1570016416,75,60,1.17647058823529
1570016417,78,60,0.784313725490196
1570016418,80,60,0.784313725490196
1570016419,85,60,3.52941176470588
1570016420,87,60,1.96078431372549
1570016421,89,60,1.56862745098039
1570016422,89,60,1.17647058823529
1570016423,89,60,0.784313725490196
1570016424,87,60,1.17647058823529
1570016425,84,60,1.17647058823529
1570016426,79,60,4.70588235294118
1570016427,79,60,5.88235294117647
1570016428,79,60,1.96078431372549
1570016429,80,60,3.13725490196078
1570016430,81,60,3.52941176470588
1570016431,81,60,3.13725490196078
1570016432,80,60,4.31372549019608
1570016433,81,60,2.74509803921569
1570016434,82,60,2.74509803921569
1570016435,82,60,2.74509803921569
1570016436,83,60,2.74509803921569
1570016437,83,60,3.52941176470588
1570016438,83,60,3.92156862745098
1570016439,85,60,1.56862745098039
1570016440,86,60,3.92156862745098
1570016441,87,60,6.27450980392157
1570016442,88,60,4.70588235294118
1570016443,88,60,6.27450980392157
1570016444,88,60,1.17647058823529
1570016445,88,60,0.784313725490196
1570016446,89,60,0.784313725490196
1570016447,89,60,0.784313725490196
1570016448,88,60,0.784313725490196
1570016449,88,60,0.784313725490196
1570016450,87,60,1.17647058823529
1570016451,86,60,1.17647058823529
1570016452,81,60,0.784313725490196
1570016453,74,60,0.784313725490196
1570016454,72,60,0.784313725490196
1570016455,70,60,0.784313725490196
1570016456,71,60,0.784313725490196
1570016457,72,60,0.784313725490196
1570016458,74,60,0.784313725490196
1570016459,75,60,0.784313725490196
1570016460,75,60,0.784313725490196
1570016461,74,60,0.784313725490196
1570016462,74,60,0.784313725490196
1570016463,75,60,0.784313725490196
1570016464,75,60,0.784313725490196
1570016465,76,60,0.784313725490196
1570016466,76,60,0.784313725490196
1570016467,76,60,0.784313725490196
1570016468,77,60,0.784313725490196
1570016469,76,60,0.784313725490196
1570016470,77,60,0.784313725490196
1570016471,77,60,1.17647058823529
1570016472,77,60,1.56862745098039
1570016473,79,60,1.56862745098039
1570016474,82,60,3.92156862745098
1570016475,85,60,1.17647058823529
1570016476,89,60,1.56862745098039
1570016477,84,60,1.96078431372549
1570016478,79,60,3.92156862745098
1570016479,80,60,1.17647058823529
1570016480,80,60,1.17647058823529
1570016481,81,60,1.17647058823529
1570016482,82,60,1.96078431372549
1570016483,81,60,3.92156862745098
1570016484,80,60,1.96078431372549
1570016485,80,60,2.35294117647059
1570016486,83,60,1.56862745098039
1570016487,84,60,1.56862745098039
1570016488,85,60,2.35294117647059
1570016489,86,60,2.74509803921569
1570016490,86,60,3.52941176470588
1570016491,87,60,4.70588235294118
1570016492,87,60,2.35294117647059
1570016493,87,60,1.96078431372549
1570016494,87,60,0.784313725490196
1570016495,87,60,0.784313725490196
1570016496,88,60,0.784313725490196
1570016497,88,60,0.784313725490196
1570016498,87,60,1.17647058823529
1570016499,82,60,2.74509803921569
1570016500,79,60,5.09803921568627
1570016501,76,60,3.52941176470588
1570016502,81,60,5.49019607843137
1570016503,82,60,8.62745098039216
1570016504,82,60,4.31372549019608
1570016505,83,60,1.56862745098039
1570016506,84,60,2.74509803921569
1570016507,85,60,3.13725490196078
1570016508,85,60,2.74509803921569
1570016509,86,60,3.52941176470588
1570016510,86,60,2.74509803921569
1570016511,86,60,3.13725490196078
1570016512,86,60,1.96078431372549
1570016513,86,60,2.35294117647059
1570016514,86,60,3.13725490196078
1570016515,86,60,3.92156862745098
1570016516,86,60,4.31372549019608
1570016517,86,60,1.56862745098039
1570016518,85,60,0.784313725490196
1570016519,85,60,0.784313725490196
1570016520,86,60,1.17647058823529
1570016521,85,60,1.17647058823529
1570016522,85,60,0.784313725490196
1570016523,85,60,4.70588235294118
1570016524,84,60,6.27450980392157
1570016525,83,60,4.70588235294118
1570016526,83,60,1.17647058823529
1570016527,83,60,0.784313725490196
1570016528,84,60,1.96078431372549
1570016529,84,60,1.96078431372549
1570016530,84,60,2.74509803921569
1570016531,84,60,1.96078431372549
1570016532,84,60,0.784313725490196
1570016533,84,60,0.784313725490196
1570016534,90,60,0.784313725490196
1570016535,87,60,0.784313725490196
1570016536,82,60,0.784313725490196
1570016537,80,60,0.784313725490196
1570016538,78,60,0.784313725490196
1570016539,76,60,0.784313725490196
1570016540,73,60,0.784313725490196
1570016541,71,60,0.784313725490196
1570016542,68,60,0.784313725490196
1570016543,69,60,4.70588235294118
1570016544,71,60,1.56862745098039
1570016545,72,60,1.17647058823529
1570016546,73,60,1.56862745098039
1570016547,74,60,1.56862745098039
1570016548,76,60,3.13725490196078
1570016549,76,60,1.56862745098039
1570016550,76,60,0.784313725490196
1570016551,76,60,0.784313725490196
1570016552,75,60,0.784313725490196
1570016553,75,60,1.56862745098039
1570016554,77,60,1.56862745098039
1570016555,76,60,3.52941176470588
1570016556,76,60,3.52941176470588
1570016557,76,60,2.74509803921569
1570016558,77,60,1.17647058823529
1570016559,78,60,1.17647058823529
1570016560,78,60,1.56862745098039
1570016561,79,60,0.784313725490196
1570016562,80,60,0.784313725490196
1570016563,80,60,0.784313725490196
1570016564,81,60,0.784313725490196
1570016565,87,60,0.784313725490196
1570016566,86,60,1.17647058823529
1570016567,85,60,1.96078431372549
1570016568,84,60,1.17647058823529
1570016569,83,60,0.784313725490196
1570016570,81,60,0.784313725490196
1570016571,80,60,0.784313725490196
1570016572,80,60,0.784313725490196
1570016573,79,60,0.784313725490196
1570016574,79,60,0.784313725490196
1570016575,78,60,0.784313725490196
1570016576,77,60,0.784313725490196
1570016577,77,60,0.784313725490196
1570016578,79,60,0.784313725490196
1570016579,79,60,0.784313725490196
1570016580,79,60,0.784313725490196
1570016581,80,60,0.784313725490196
1570016582,80,60,1.17647058823529
1570016583,80,60,0.784313725490196
1570016584,82,60,1.17647058823529
1570016585,83,60,0.784313725490196
1570016586,84,60,1.17647058823529
1570016587,84,60,0.784313725490196
1570016588,84,60,0.784313725490196
1570016589,84,60,0.784313725490196
1570016590,84,60,0.784313725490196
1570016591,84,60,0.784313725490196
1570016592,84,60,0.784313725490196
1570016593,85,60,0.784313725490196
1570016594,85,60,1.17647058823529
1570016595,85,60,0.784313725490196
1570016596,84,60,0.784313725490196
1570016597,84,60,0.784313725490196
1570016598,85,60,0.784313725490196
1570016599,84,60,0.784313725490196
1570016600,84,60,0.784313725490196
1570016601,84,60,0.784313725490196
1570016602,83,60,0.784313725490196
1570016603,83,60,0.784313725490196
1570016604,84,60,0.784313725490196
1570016605,83,60,0.784313725490196
1570016606,84,60,0.784313725490196
1570016607,84,60,0.784313725490196
1570016608,84,60,0.784313725490196
1570016609,84,60,0.784313725490196
1570016610,84,60,0.784313725490196
1570016611,83,60,0.784313725490196
1570016612,84,60,0.784313725490196
1570016613,84,60,0.784313725490196
1570016614,84,60,0.784313725490196
1570016615,84,60,1.56862745098039
1570016616,85,60,1.17647058823529
1570016617,87,60,1.17647058823529
1570016618,90,60,1.17647058823529
1570016619,91,60,3.92156862745098
1570016620,86,60,3.92156862745098
1570016621,86,60,1.96078431372549
1570016622,85,60,1.56862745098039
1570016623,87,60,1.17647058823529
1570016624,88,60,0.784313725490196
1570016625,88,60,0.784313725490196
1570016626,88,60,0.784313725490196
1570016627,89,60,1.56862745098039
1570016628,89,60,1.17647058823529
1570016629,89,60,1.56862745098039
1570016630,93,60,1.56862745098039
1570016631,93,60,1.17647058823529
1570016632,89,60,6.27450980392157
1570016633,89,60,2.74509803921569
1570016634,90,60,1.17647058823529
1570016635,90,60,1.17647058823529
1570016636,91,60,1.56862745098039
1570016637,91,60,1.17647058823529
1570016638,91,60,1.96078431372549
1570016639,91,60,1.17647058823529
1570016640,91,60,1.17647058823529
1570016641,90,60,0.784313725490196
1570016642,82,60,0.784313725490196
1570016643,80,60,1.17647058823529
1570016644,79,60,0.784313725490196
1570016645,79,60,0.784313725490196
1570016646,81,60,1.17647058823529
1570016647,81,60,1.17647058823529
1570016648,77,60,0.784313725490196
1570016649,75,60,0.784313725490196
1570016650,73,60,0.784313725490196
1570016651,72,60,0.784313725490196
1570016652,74,60,0.784313725490196
1570016653,75,60,0.784313725490196
1570016654,75,60,1.17647058823529
1570016655,76,60,1.17647058823529
1570016656,76,60,1.56862745098039
1570016657,76,60,0.784313725490196
1570016658,77,60,1.56862745098039
1570016659,77,60,7.45098039215686
1570016660,77,60,1.17647058823529
1570016661,77,60,0.784313725490196
1570016662,77,60,0.784313725490196
1570016663,78,60,0.784313725490196
1570016664,78,60,1.56862745098039
1570016665,78,60,1.17647058823529
1570016666,78,60,0.784313725490196
1570016667,79,60,1.17647058823529
1570016668,79,60,0.784313725490196
1570016669,87,60,0.784313725490196
1570016670,86,60,1.17647058823529
1570016671,84,60,0.784313725490196
1570016672,85,60,1.17647058823529
1570016673,85,60,0.784313725490196
1570016674,84,60,1.17647058823529
1570016675,84,60,1.17647058823529
1570016676,84,60,0.784313725490196
1570016677,86,60,0.784313725490196
1570016678,86,60,0.784313725490196
1570016679,87,60,0.784313725490196
1570016680,87,60,0.784313725490196
1570016681,86,60,1.17647058823529
1570016682,86,60,0.784313725490196
1570016683,86,60,0.784313725490196
1570016684,86,60,1.17647058823529
1570016685,86,60,1.96078431372549
1570016686,87,60,2.35294117647059
1570016687,89,60,1.96078431372549
1570016688,90,60,1.56862745098039
1570016689,93,60,1.17647058823529
1570016690,96,60,0.784313725490196
1570016691,96,60,0.784313725490196
1570016692,94,60,0.784313725490196
1570016693,92,60,1.17647058823529
1570016694,91,60,0.784313725490196
1570016695,85,60,0.784313725490196
1570016696,82,60,1.17647058823529
1570016697,79,60,0.784313725490196
1570016698,77,60,0.784313725490196
1570016699,74,60,0.784313725490196
1570016700,75,60,1.17647058823529
1570016701,76,60,1.17647058823529
1570016702,77,60,1.17647058823529
1570016703,78,60,0.784313725490196
1570016704,79,60,0.784313725490196
1570016705,79,60,1.17647058823529
1570016706,79,60,1.17647058823529
1570016707,82,60,1.56862745098039
1570016708,83,60,1.17647058823529
1570016709,86,60,1.17647058823529
1570016710,87,60,1.96078431372549
1570016711,88,60,1.56862745098039
1570016712,88,60,0.784313725490196
1570016713,87,60,0.784313725490196
1570016714,87,60,0.784313725490196
1570016715,85,60,0.784313725490196
1570016716,79,60,0.784313725490196
1570016717,76,60,0.784313725490196
1570016718,74,60,0.784313725490196
1570016719,73,60,0.784313725490196
1570016720,72,60,0.784313725490196
1570016721,72,60,0.784313725490196
1570016722,70,60,0.784313725490196
1570016723,70,60,0.784313725490196
1570016724,71,60,0.784313725490196
1570016725,72,60,0.784313725490196
1570016726,72,60,0.784313725490196
1570016727,73,60,1.17647058823529
1570016728,73,60,1.17647058823529
1570016729,73,60,0.784313725490196
1570016730,76,60,0.784313725490196
1570016731,77,60,0.784313725490196
1570016732,80,60,0.784313725490196
1570016733,80,60,0.784313725490196
1570016734,79,60,0.784313725490196
1570016735,79,60,0.784313725490196
1570016736,78,60,0.784313725490196
1570016737,77,60,0.784313725490196
1570016738,75,60,0.784313725490196
1570016739,73,60,0.784313725490196
1570016740,70,60,0.784313725490196
1570016741,68,60,0.784313725490196
1570016742,69,60,0.784313725490196
1570016743,70,60,1.17647058823529
1570016744,71,60,1.17647058823529
1570016745,72,60,0.784313725490196
1570016746,72,60,0.784313725490196
1570016747,73,60,0.784313725490196
1570016748,75,60,0.784313725490196
1570016749,76,60,0.784313725490196
1570016750,78,60,0.784313725490196
1570016751,79,60,0.784313725490196
1570016752,81,60,0.784313725490196
1570016753,84,60,0.784313725490196
1570016754,86,60,0.784313725490196
1570016755,87,60,0.784313725490196
1570016756,87,60,0.784313725490196
1570016757,87,60,0.784313725490196
1570016758,87,60,0.784313725490196
1570016759,86,60,0.784313725490196
1570016760,85,60,0.784313725490196
1570016761,84,60,0.784313725490196
1570016762,84,60,0.784313725490196
1570016763,83,60,0.784313725490196
1570016764,82,60,0.784313725490196
1570016765,83,60,0.784313725490196
1570016766,84,60,0.784313725490196
1570016767,84,60,0.784313725490196
1570016768,84,60,0.784313725490196
1570016769,83,60,0.784313725490196
1570016770,82,60,0.784313725490196
1570016771,82,60,0.784313725490196
1570016772,82,60,0.784313725490196
1570016773,83,60,0.784313725490196
1570016774,82,60,0.784313725490196
1570016775,80,60,0.784313725490196
1570016776,78,60,1.17647058823529
1570016777,78,60,0.784313725490196
1570016778,77,60,0.784313725490196
1570016779,78,60,1.17647058823529
1570016780,77,60,0.784313725490196
1570016781,76,60,1.17647058823529
1570016782,74,60,1.96078431372549
1570016783,75,60,3.92156862745098
1570016784,80,60,3.13725490196078
1570016785,80,60,1.17647058823529
1570016786,80,60,0.784313725490196
1570016787,80,60,1.96078431372549
1570016788,81,60,0.784313725490196
1570016789,81,60,1.96078431372549
1570016790,82,60,0.784313725490196
1570016791,82,60,3.52941176470588
1570016792,82,60,4.31372549019608
1570016793,80,60,3.92156862745098
1570016794,80,60,5.09803921568627
1570016795,80,60,3.52941176470588
1570016796,81,60,4.31372549019608
1570016797,82,60,1.96078431372549
1570016798,84,60,4.31372549019608
1570016799,86,60,3.52941176470588
1570016800,87,60,3.92156862745098
1570016801,88,60,2.35294117647059
1570016802,88,60,1.17647058823529
1570016803,89,60,3.52941176470588
1570016804,90,60,5.49019607843137
1570016805,91,60,3.92156862745098
1570016806,91,60,4.31372549019608
1570016807,92,60,3.92156862745098
1570016808,92,60,7.84313725490196
1570016809,94,60,29.4117647058824
1570016879,0,60,1.56862745098039
1570016880,0,60,1.96078431372549
1570016881,0,60,1.96078431372549
1570016882,0,60,2.35294117647059
1570016883,0,60,0.784313725490196
1570016884,0,60,2.74509803921569
1570016885,0,60,4.31372549019608
1570016886,0,60,3.92156862745098
1570016887,0,60,5.88235294117647
1570016888,0,60,3.92156862745098
1570016889,0,60,2.74509803921569
1570016890,0,60,2.74509803921569
1570016891,0,60,3.13725490196078
1570016892,0,60,3.13725490196078
1570016893,0,60,3.13725490196078
1570016894,0,60,2.74509803921569
1570016895,0,60,1.96078431372549
1570016896,0,60,3.52941176470588
1570016897,0,60,1.96078431372549
1570016898,0,60,3.13725490196078
1570016899,0,60,2.74509803921569
1570016900,0,60,1.96078431372549
1570016901,0,60,6.66666666666667
1570016902,0,60,1.17647058823529
1570016903,0,60,1.17647058823529
1570016904,0,60,1.17647058823529
1570016905,0,60,1.96078431372549
1570016906,0,60,3.52941176470588
1570016907,0,60,1.96078431372549
1570016908,0,60,1.96078431372549
1570016909,0,60,1.17647058823529
1570016910,0,60,1.56862745098039
1570016911,0,60,7.05882352941176
1570016912,0,60,2.74509803921569
1570016913,0,60,1.96078431372549
1570016914,0,60,2.35294117647059
1570016915,0,60,5.09803921568627
1570016916,0,60,1.17647058823529
1570016917,0,60,1.17647058823529
1570016918,0,60,1.56862745098039
1570016919,0,60,1.17647058823529
1570016920,0,60,1.17647058823529
1570016921,0,60,0.784313725490196
1570016922,0,60,0.784313725490196
1570016923,0,60,0.784313725490196
1570016924,0,60,0.784313725490196
1570016925,0,60,0.784313725490196
1570016926,0,60,1.56862745098039
1570016927,0,60,0.784313725490196
1570016928,0,60,1.17647058823529
1570016929,0,60,0.784313725490196
1570016930,0,60,0.784313725490196
1570016931,0,60,0.784313725490196
1570016932,0,60,1.17647058823529
1570016933,0,60,0.784313725490196
1570016934,0,60,1.17647058823529
1570016935,0,60,1.17647058823529
1570016936,0,60,0.784313725490196
1570016937,0,60,0.784313725490196
1570016938,0,60,1.17647058823529
1570016939,0,60,1.17647058823529
1570016940,0,60,0.784313725490196
1570016941,0,60,1.17647058823529
1570016942,0,60,1.17647058823529
1570016943,0,60,1.17647058823529
1570016944,0,60,0.784313725490196
1570016945,78,60,0.784313725490196
1570016946,77,60,0.784313725490196
1570016947,77,60,0.784313725490196
1570016948,78,60,1.56862745098039
