userID,timestamp,steps,consecutive
peppapig,1570018570,1.0,0
peppapig,1570018571,2.0,0
peppapig,1570018572,2.0,0
peppapig,1570018573,1.0,0
peppapig,1570018581,1.75,0
peppapig,1570018582,2.0,0
peppapig,1570018583,2.0,0
peppapig,1570018584,1.0,0
peppapig,1570018585,2.0,0
peppapig,1570018632,0.75,0
peppapig,1570018633,2.0,0
peppapig,1570018634,1.0,0
peppapig,1570018640,5.0,0
peppapig,1570018641,1.0,0
peppapig,1570018642,2.0,0
peppapig,1570018643,2.0,0
peppapig,1570018644,1.0,0
peppapig,1570018645,2.0,0
peppapig,1570018646,1.0,0
peppapig,1570018647,1.0,0
peppapig,1570018648,1.0,0
peppapig,1570018649,1.0,0
peppapig,1570018650,1.0,0
peppapig,1570018651,1.0,0
peppapig,1570018652,2.0,0
peppapig,1570018653,1.0,0
peppapig,1570018654,1.0,0
peppapig,1570018655,2.0,0
peppapig,1570018656,1.0,0
peppapig,1570018657,1.0,0
peppapig,1570018658,1.0,0
peppapig,1570018659,1.0,0
peppapig,1570018660,1.0,0
peppapig,1570018661,1.0,0
peppapig,1570018662,2.0,0
peppapig,1570018663,1.0,0
peppapig,1570018664,1.0,0
peppapig,1570018665,2.0,0
peppapig,1570018666,1.0,0
peppapig,1570018667,1.0,0
peppapig,1570018668,1.0,0
peppapig,1570018669,1.0,0
peppapig,1570018670,1.0,0
peppapig,1570018671,2.0,0
peppapig,1570018672,1.0,0
peppapig,1570018673,1.0,0
peppapig,1570018674,1.0,0
peppapig,1570018675,2.0,0
peppapig,1570018676,1.0,0
peppapig,1570018683,5.0,0
peppapig,1570018684,1.0,0
peppapig,1570018685,1.0,0
peppapig,1570018686,2.0,0
peppapig,1570018687,1.0,0
peppapig,1570018688,1.0,0
peppapig,1570018689,2.0,0
peppapig,1570018691,1.0,0
peppapig,1570018692,1.0,0
peppapig,1570018693,1.0,0
peppapig,1570018694,3.0,0
peppapig,1570018715,1.0,0
peppapig,1570018722,4.0,0
peppapig,1570018723,1.0,0
peppapig,1570018724,1.0,0
peppapig,1570018725,2.0,0
peppapig,1570018726,1.0,0
peppapig,1570018727,2.0,0
peppapig,1570018728,1.0,0
peppapig,1570018729,1.0,0
peppapig,1570018730,1.0,0
peppapig,1570018731,2.0,0
peppapig,1570018732,1.0,0
peppapig,1570018734,2.0,0
peppapig,1570018735,2.0,0
peppapig,1570018736,2.0,0
peppapig,1570018737,2.0,0
peppapig,1570018738,1.0,0
peppapig,1570018739,2.0,0
peppapig,1570018740,2.0,0
peppapig,1570018741,1.0,0
peppapig,1570018742,1.0,0
peppapig,1570018758,5.0,0
peppapig,1570018759,1.0,0
peppapig,1570018760,2.0,0
peppapig,1570018761,2.0,0
peppapig,1570018771,1.0,0
peppapig,1570018772,2.0,0
peppapig,1570018773,1.0,0
peppapig,1570018774,1.0,0
peppapig,1570018776,2.0,0
peppapig,1570018791,0.75,0
peppapig,1570018792,3.0,0
peppapig,1570018813,1.25,0
peppapig,1570018814,3.0,0
peppapig,1570018815,1.0,0
peppapig,1570018817,1.0,0
peppapig,1570018856,1.5,0
peppapig,1570018857,2.0,0
peppapig,1570018858,1.0,0
peppapig,1570018859,2.0,0
peppapig,1570018860,1.0,0
peppapig,1570018861,1.0,0
peppapig,1570018862,2.0,0
peppapig,1570018888,1.25,0
peppapig,1570018889,2.0,0
peppapig,1570018890,1.0,0
peppapig,1570018891,1.0,0
peppapig,1570018892,1.0,0
peppapig,1570018893,1.0,0
peppapig,1570018894,1.0,0
peppapig,1570018895,2.0,0
peppapig,1570018902,1.25,0
peppapig,1570018903,2.0,0
peppapig,1570018904,2.0,0
peppapig,1570018905,1.0,0
peppapig,1570018907,1.0,0
peppapig,1570018908,2.0,0
peppapig,1570018909,1.0,0
peppapig,1570018910,1.0,0
peppapig,1570018917,3.0,0
peppapig,1570018918,1.0,0
peppapig,1570018919,1.0,0
peppapig,1570018920,1.0,0
peppapig,1570018922,1.0,0
peppapig,1570018923,1.0,0
peppapig,1570018924,1.0,0
peppapig,1570018925,1.0,0
peppapig,1570018926,1.0,0
peppapig,1570018927,1.0,0
peppapig,1570018928,1.0,0
peppapig,1570020515,2.0,1
peppapig,1570020516,5.0,1
peppapig,1570020518,1.0,1
peppapig,1570020519,2.0,1
peppapig,1570020520,1.0,1
peppapig,1570020521,1.0,1
peppapig,1570020522,2.0,1
peppapig,1570020523,1.0,1
peppapig,1570020524,2.0,1
peppapig,1570020525,1.0,1
peppapig,1570020552,4.0,1
peppapig,1570020553,2.0,1
peppapig,1570028225,5.0,2
peppapig,1570028226,2.0,2
peppapig,1570028227,1.0,2
peppapig,1570028228,1.0,2
peppapig,1570028229,1.0,2
peppapig,1570028285,1.75,2
peppapig,1570028286,3.0,2
peppapig,1570028287,1.0,2
peppapig,1570028288,2.0,2
peppapig,1570028289,1.0,2
peppapig,1570028350,2.0,3
peppapig,1570028351,4.0,3
peppapig,1570028352,1.0,3
peppapig,1570028353,2.0,3
peppapig,1570028354,1.0,3
peppapig,1570028360,2.25,3
peppapig,1570028361,4.0,3
peppapig,1570028362,2.0,3
peppapig,1570028363,2.0,3
peppapig,1570028364,1.0,3
peppapig,1570028365,1.0,3
peppapig,1570028366,2.0,3
peppapig,1570028367,2.0,3
peppapig,1570028368,2.0,3
peppapig,1570028369,1.0,3
peppapig,1570028370,2.0,3
peppapig,1570028371,2.0,3
peppapig,1570028372,1.0,3
peppapig,1570028373,2.0,3
peppapig,1570028374,2.0,3
peppapig,1570028375,1.0,3
peppapig,1570028376,2.0,3
peppapig,1570028377,1.0,3
peppapig,1570028378,2.0,3
peppapig,1570028379,2.0,3
peppapig,1570028380,1.0,3
peppapig,1570028381,2.0,3
peppapig,1570028382,2.0,3
peppapig,1570028383,1.0,3
peppapig,1570028384,2.0,3
peppapig,1570028385,1.0,3
peppapig,1570028386,2.0,3
peppapig,1570028387,1.0,3
peppapig,1570028388,2.0,3
peppapig,1570028389,1.0,3
peppapig,1570028390,2.0,3
peppapig,1570028391,1.0,3
peppapig,1570028392,1.0,3
peppapig,1570028393,1.0,3
peppapig,1570028394,1.0,3
peppapig,1570028395,1.0,3
peppapig,1570028396,2.0,3
peppapig,1570028397,1.0,3
peppapig,1570028398,1.0,3
peppapig,1570028399,1.0,3
peppapig,1570028400,1.0,3
peppapig,1570028428,0.75,3
peppapig,1570028429,2.0,3
peppapig,1570028430,1.0,3
peppapig,1570028437,1.75,3
peppapig,1570028438,3.0,3
peppapig,1570028439,1.0,3
peppapig,1570028440,2.0,3
peppapig,1570028441,1.0,3
peppapig,1570028442,1.0,3
peppapig,1570028443,1.0,3
peppapig,1570028444,1.0,3
peppapig,1570029256,2.5,4
peppapig,1570029257,5.0,4
peppapig,1570029258,2.0,4
peppapig,1570029259,2.0,4
peppapig,1570029260,1.0,4
peppapig,1570029261,2.0,4
peppapig,1570029262,2.0,4
peppapig,1570029263,2.0,4
peppapig,1570029264,2.0,4
peppapig,1570029265,1.0,4
peppapig,1570029266,2.0,4
peppapig,1570029267,2.0,4
peppapig,1570029268,2.0,4
peppapig,1570029269,1.0,4
peppapig,1570029270,2.0,4
peppapig,1570029271,2.0,4
peppapig,1570029272,1.0,4
peppapig,1570029273,2.0,4
peppapig,1570029274,2.0,4
peppapig,1570029275,1.0,4
peppapig,1570029276,2.0,4
peppapig,1570029277,1.0,4
peppapig,1570029278,2.0,4
peppapig,1570029279,2.0,4
peppapig,1570029280,1.0,4
peppapig,1570029281,2.0,4
peppapig,1570029282,2.0,4
peppapig,1570029283,2.0,4
peppapig,1570029284,1.0,4
peppapig,1570029285,2.0,4
peppapig,1570029286,1.0,4
peppapig,1570029287,2.0,4
peppapig,1570029288,1.0,4
peppapig,1570029289,2.0,4
peppapig,1570029296,5.0,4
peppapig,1570029297,1.0,4
peppapig,1570029298,1.0,4
peppapig,1570029299,2.0,4
peppapig,1570029300,2.0,4
peppapig,1570029301,2.0,4
peppapig,1570029302,1.0,4
peppapig,1570029315,5.0,4
peppapig,1570029316,2.0,4
peppapig,1570029539,5.0,5
peppapig,1570029540,1.0,5
peppapig,1570029541,1.0,5
peppapig,1570029542,1.0,5
peppapig,1570029543,2.0,5
peppapig,1570029544,1.0,5
peppapig,1570029545,2.0,5
peppapig,1570029546,1.0,5
peppapig,1570029547,1.0,5
peppapig,1570029548,1.0,5
peppapig,1570029549,1.0,5
peppapig,1570029551,2.0,5
peppapig,1570029552,1.0,5
peppapig,1570029553,2.0,5
peppapig,1570029554,1.0,5
peppapig,1570029555,1.0,5
peppapig,1570029556,1.0,5
peppapig,1570029557,2.0,5
peppapig,1570029558,1.0,5
peppapig,1570029559,1.0,5
peppapig,1570029560,1.0,5
peppapig,1570029561,1.0,5
peppapig,1570029562,2.0,5
peppapig,1570029563,1.0,5
peppapig,1570029564,1.0,5
peppapig,1570029565,1.0,5
peppapig,1570029566,1.0,5
peppapig,1570030389,3.0,6
peppapig,1570030390,1.0,6
peppapig,1570030391,2.0,6
peppapig,1570030392,1.0,6
peppapig,1570030393,1.0,6
peppapig,1570030394,2.0,6
peppapig,1570030395,1.0,6
peppapig,1570030396,1.0,6
peppapig,1570030398,1.0,6
peppapig,1570030399,1.0,6
peppapig,1570030400,2.0,6
peppapig,1570030994,1.25,7
peppapig,1570030995,2.0,7
peppapig,1570030996,1.0,7
peppapig,1570030997,1.0,7
peppapig,1570030998,1.0,7
peppapig,1570031045,1.25,7
peppapig,1570031046,2.0,7
peppapig,1570031047,1.0,7
peppapig,1570031048,1.0,7
peppapig,1570031049,1.0,7
peppapig,1570031189,2.0,8
peppapig,1570031190,4.0,8
peppapig,1570031191,1.0,8
peppapig,1570031192,2.0,8
peppapig,1570031193,1.0,8
peppapig,1570031194,1.0,8
peppapig,1570031195,1.0,8
peppapig,1570031196,1.0,8
peppapig,1570031197,2.0,8
peppapig,1570031199,2.0,8
peppapig,1570031200,1.0,8
peppapig,1570031201,1.0,8
peppapig,1570031202,1.0,8
peppapig,1570031203,1.0,8
peppapig,1570031204,2.0,8
peppapig,1570031205,2.0,8
peppapig,1570031206,1.0,8
peppapig,1570031207,2.0,8
peppapig,1570031208,1.0,8
peppapig,1570031209,2.0,8
peppapig,1570031210,1.0,8
peppapig,1570031211,2.0,8
peppapig,1570031212,1.0,8
peppapig,1570031213,1.0,8
peppapig,1570031214,2.0,8
peppapig,1570031215,2.0,8
peppapig,1570031216,1.0,8
peppapig,1570031217,2.0,8
peppapig,1570031218,1.0,8
peppapig,1570031219,2.0,8
peppapig,1570031220,1.0,8
peppapig,1570031395,1.5,9
peppapig,1570031396,1.0,9
peppapig,1570031397,2.0,9
peppapig,1570031398,1.0,9
peppapig,1570031399,2.0,9
peppapig,1570031400,2.0,9
peppapig,1570031401,2.0,9
peppapig,1570031410,2.25,9
peppapig,1570031411,4.0,9
peppapig,1570031412,2.0,9
peppapig,1570031413,1.0,9
peppapig,1570031414,2.0,9
peppapig,1570031415,2.0,9
peppapig,1570031416,1.0,9
peppapig,1570031417,1.0,9
peppapig,1570031418,2.0,9
peppapig,1570031419,2.0,9
peppapig,1570031420,1.0,9
peppapig,1570031421,2.0,9
peppapig,1570031422,2.0,9
peppapig,1570031423,2.0,9
peppapig,1570031424,2.0,9
peppapig,1570031425,1.0,9
peppapig,1570031426,2.0,9
peppapig,1570031427,2.0,9
peppapig,1570031428,2.0,9
peppapig,1570031429,1.0,9
peppapig,1570031430,2.0,9
peppapig,1570031431,2.0,9
peppapig,1570031432,1.0,9
peppapig,1570031433,2.0,9
peppapig,1570031434,2.0,9
peppapig,1570031435,2.0,9
peppapig,1570031436,1.0,9
peppapig,1570031437,2.0,9
peppapig,1570031438,2.0,9
peppapig,1570031439,2.0,9
peppapig,1570031440,1.0,9
peppapig,1570031441,2.0,9
peppapig,1570031442,2.0,9
peppapig,1570031443,1.0,9
peppapig,1570031444,2.0,9
peppapig,1570031445,2.0,9
peppapig,1570031446,1.0,9
peppapig,1570031447,2.0,9
peppapig,1570031448,2.0,9
peppapig,1570031449,2.0,9
peppapig,1570031450,1.0,9
peppapig,1570031451,2.0,9
peppapig,1570031452,2.0,9
peppapig,1570031453,1.0,9
peppapig,1570031454,2.0,9
peppapig,1570031455,2.0,9
peppapig,1570031456,2.0,9
peppapig,1570031457,1.0,9
peppapig,1570031458,2.0,9
peppapig,1570031459,2.0,9
peppapig,1570031460,2.0,9
peppapig,1570031461,1.0,9
peppapig,1570031462,1.0,9
peppapig,1570031463,2.0,9
peppapig,1570031464,1.0,9
peppapig,1570031465,2.0,9
peppapig,1570031466,2.0,9
peppapig,1570031467,2.0,9
peppapig,1570031468,1.0,9
peppapig,1570031469,1.0,9
peppapig,1570031470,2.0,9
peppapig,1570031471,1.0,9
peppapig,1570031472,2.0,9
peppapig,1570031473,2.0,9
peppapig,1570031474,2.0,9
peppapig,1570031475,1.0,9
peppapig,1570031476,2.0,9
peppapig,1570031477,2.0,9
peppapig,1570031478,2.0,9
peppapig,1570031479,1.0,9
peppapig,1570031480,2.0,9
peppapig,1570031481,2.0,9
peppapig,1570031482,1.0,9
peppapig,1570031483,2.0,9
peppapig,1570031484,2.0,9
peppapig,1570031485,2.0,9
peppapig,1570031486,1.0,9
peppapig,1570031487,2.0,9
peppapig,1570031488,2.0,9
peppapig,1570031489,2.0,9
peppapig,1570031490,1.0,9
peppapig,1570031491,1.0,9
peppapig,1570031492,2.0,9
peppapig,1570031493,1.0,9
peppapig,1570031494,2.0,9
peppapig,1570031495,2.0,9
peppapig,1570031496,2.0,9
peppapig,1570031497,1.0,9
peppapig,1570031498,2.0,9
peppapig,1570031499,2.0,9
peppapig,1570031500,1.0,9
peppapig,1570031501,2.0,9
peppapig,1570031502,2.0,9
peppapig,1570031503,2.0,9
peppapig,1570031504,1.0,9
peppapig,1570031505,2.0,9
peppapig,1570031506,2.0,9
peppapig,1570031507,2.0,9
peppapig,1570031508,1.0,9
peppapig,1570031509,2.0,9
peppapig,1570031510,2.0,9
peppapig,1570031511,2.0,9
peppapig,1570031512,1.0,9
peppapig,1570031513,2.0,9
peppapig,1570031514,2.0,9
peppapig,1570031515,2.0,9
peppapig,1570031516,1.0,9
peppapig,1570031517,2.0,9
peppapig,1570031518,2.0,9
peppapig,1570031519,1.0,9
peppapig,1570031520,2.0,9
peppapig,1570031521,2.0,9
peppapig,1570031522,2.0,9
peppapig,1570031523,1.0,9
peppapig,1570031524,2.0,9
peppapig,1570031525,2.0,9
peppapig,1570031526,2.0,9
peppapig,1570031527,1.0,9
peppapig,1570031528,2.0,9
peppapig,1570031529,2.0,9
peppapig,1570031530,1.0,9
peppapig,1570031531,2.0,9
peppapig,1570031532,2.0,9
peppapig,1570031533,2.0,9
peppapig,1570031534,1.0,9
peppapig,1570031535,2.0,9
peppapig,1570031536,2.0,9
peppapig,1570031537,2.0,9
peppapig,1570031538,1.0,9
peppapig,1570031539,2.0,9
peppapig,1570031540,1.0,9
peppapig,1570031541,1.0,9
peppapig,1570031543,2.0,9
peppapig,1570031544,2.0,9
peppapig,1570031545,1.0,9
peppapig,1570031546,2.0,9
peppapig,1570031547,2.0,9
peppapig,1570031548,1.0,9
peppapig,1570031549,2.0,9
peppapig,1570031550,2.0,9
peppapig,1570031551,2.0,9
peppapig,1570031552,1.0,9
peppapig,1570031553,2.0,9
peppapig,1570031554,2.0,9
peppapig,1570031555,2.0,9
peppapig,1570031556,1.0,9
peppapig,1570031557,2.0,9
peppapig,1570031558,2.0,9
peppapig,1570031559,1.0,9
